order_id,customer_id,order_ts,total_amount,discount_code_id
4321,315,2025-09-06 21:18:29+02:00,3475.69,
4322,73,2025-07-25 02:37:58+02:00,299.05,
4323,146,2025-01-16 02:54:47+02:00,931.34,
4324,336,2025-11-24 05:05:40+02:00,8513.65,21
4325,51,2025-05-12 00:58:19+02:00,26633.69,
4326,710,2025-02-12 15:40:36+02:00,1171.45,19
4327,617,2025-11-28 05:44:05+02:00,4471.95,
4328,515,2025-09-19 10:05:13+02:00,2174.00,28
4329,293,2025-09-07 21:43:56+02:00,7639.77,16
4330,984,2025-01-17 07:15:02+02:00,295.09,
4331,452,2025-11-14 14:36:08+02:00,424.66,29
4332,816,2025-10-23 08:16:10+02:00,3093.33,
4333,54,2025-06-24 11:24:50+02:00,1290.90,
4334,353,2025-05-01 07:48:16+02:00,476.76,
4335,987,2025-09-04 06:05:39+02:00,1455.19,
4336,335,2025-01-03 06:02:18+02:00,1664.72,13
4337,908,2025-11-04 15:35:40+02:00,1086.87,15
4338,688,2025-08-31 04:55:13+02:00,898.88,
4339,520,2025-10-16 19:43:46+02:00,753.47,
4340,222,2025-05-21 08:59:11+02:00,4071.07,
4341,793,2025-11-10 12:34:18+02:00,952.21,
4342,136,2025-08-26 12:45:12+02:00,1051.62,
4343,73,2025-07-13 19:09:38+02:00,1564.14,
4344,224,2025-04-30 13:55:37+02:00,740.78,16
4345,528,2025-07-19 01:24:28+02:00,1147.36,
4346,177,2025-12-14 00:47:51+02:00,3461.11,
4347,800,2025-08-06 03:37:03+02:00,1542.97,
4348,618,2025-02-06 11:34:43+02:00,1379.46,13
4349,84,2025-12-28 15:44:15+02:00,5209.28,
4350,833,2025-01-28 11:49:46+02:00,439.29,
4351,835,2025-05-01 10:29:12+02:00,630.38,
4352,909,2025-08-29 17:01:31+02:00,3074.16,26
4353,12,2025-03-13 06:40:26+02:00,25752.58,
4354,982,2025-04-29 04:29:41+02:00,812.39,21
4355,193,2025-05-14 21:54:21+02:00,727.77,
4356,34,2025-07-16 18:58:51+02:00,5218.06,
4357,434,2025-05-15 13:56:28+02:00,17390.52,
4358,696,2025-06-04 06:31:13+02:00,1779.29,23
4359,401,2025-06-24 01:36:13+02:00,1622.87,25
4360,253,2025-03-30 01:27:11+02:00,2391.28,
4361,975,2025-04-01 05:49:11+02:00,1939.40,
4362,785,2025-10-09 09:50:33+02:00,1063.96,
4363,1000,2025-06-21 07:30:36+02:00,6275.97,
4364,278,2025-06-07 06:56:05+02:00,1441.33,26
4365,926,2025-09-23 00:07:28+02:00,836.81,
4366,490,2025-11-16 10:26:08+02:00,930.73,
4367,979,2025-11-12 05:35:54+02:00,1183.10,
4368,192,2025-09-25 14:06:22+02:00,2640.22,14
4369,252,2025-05-02 21:52:01+02:00,1572.47,
4370,130,2025-11-20 03:10:33+02:00,1942.40,12
4371,253,2025-01-15 05:55:05+02:00,1099.60,
4372,983,2025-09-08 20:07:37+02:00,2568.71,25
4373,485,2025-06-05 22:13:48+02:00,1804.41,
4374,855,2025-04-22 09:40:02+02:00,1024.72,
4375,51,2025-02-12 20:27:25+02:00,712.21,
4376,304,2025-05-14 14:21:20+02:00,3298.92,
4377,909,2025-12-28 02:39:19+02:00,904.83,
4378,879,2025-03-26 01:30:03+02:00,1529.95,
4379,491,2025-06-05 09:06:14+02:00,716.00,
4380,596,2025-01-09 19:57:46+02:00,1829.21,27
4381,900,2025-01-08 01:20:42+02:00,1809.77,
4382,320,2025-04-10 20:25:02+02:00,9364.41,
4383,888,2025-07-29 15:56:22+02:00,1152.99,
4384,186,2025-10-12 05:47:05+02:00,1662.00,
4385,571,2025-12-06 14:12:14+02:00,3028.69,
4386,871,2025-01-28 03:34:48+02:00,2863.16,
4387,175,2025-01-26 06:52:43+02:00,593.05,
4388,354,2025-11-08 04:22:39+02:00,2020.47,
4389,266,2025-02-28 12:51:48+02:00,1789.94,
4390,503,2025-05-14 22:38:55+02:00,718.37,
4391,96,2025-03-22 17:28:42+02:00,939.24,
4392,561,2025-08-06 13:24:05+02:00,1074.30,
4393,242,2025-06-21 08:25:21+02:00,3825.03,
4394,982,2025-01-01 20:53:17+02:00,4903.95,20
4395,314,2025-01-12 21:46:18+02:00,1547.46,
4396,420,2025-01-22 03:32:00+02:00,948.63,
4397,310,2025-01-21 20:53:26+02:00,2391.86,
4398,410,2025-03-08 15:57:07+02:00,826.28,
4399,540,2025-01-23 23:45:42+02:00,995.13,26
4400,228,2025-11-08 12:42:41+02:00,874.58,
4401,520,2025-03-03 02:35:12+02:00,6642.63,
4402,213,2025-06-19 01:17:20+02:00,1690.43,
4403,268,2025-01-14 20:52:44+02:00,4107.92,
4404,62,2025-02-16 19:57:38+02:00,1797.12,
4405,193,2025-10-26 03:21:20+02:00,6024.23,
4406,140,2025-12-18 09:35:06+02:00,1456.08,16
4407,870,2025-05-22 22:41:03+02:00,1673.14,
4408,637,2025-12-14 12:52:46+02:00,623.24,
4409,327,2025-11-06 23:42:33+02:00,1093.16,
4410,356,2025-04-30 18:51:30+02:00,527.37,16
4411,116,2025-02-22 14:55:11+02:00,4907.29,
4412,989,2025-05-19 09:33:47+02:00,1158.53,
4413,664,2025-09-03 09:04:43+02:00,3554.33,
4414,855,2025-06-02 15:30:11+02:00,1503.57,
4415,558,2025-05-06 10:48:35+02:00,4370.30,30
4416,23,2025-08-16 21:42:56+02:00,1109.18,
4417,82,2025-01-22 06:31:27+02:00,815.86,30
4418,625,2025-07-01 18:39:44+02:00,29857.39,
4419,923,2025-01-10 15:35:31+02:00,2608.56,
4420,295,2025-11-02 21:08:25+02:00,2189.58,
4421,440,2025-05-12 09:56:44+02:00,867.01,
4422,675,2025-11-21 05:33:54+02:00,1022.26,
4423,529,2025-01-26 04:28:13+02:00,995.14,20
4424,867,2025-05-01 12:32:57+02:00,808.33,
4425,225,2025-05-13 09:45:08+02:00,28065.66,
4426,976,2025-03-07 14:31:27+02:00,1277.72,
4427,612,2025-08-20 14:52:16+02:00,1040.66,
4428,330,2025-09-18 09:19:39+02:00,1107.92,
4429,75,2025-08-15 07:38:05+02:00,1484.68,
4430,296,2025-09-26 18:59:55+02:00,4369.34,
4431,194,2025-05-01 15:39:33+02:00,1994.66,
4432,394,2025-12-11 20:04:49+02:00,1241.72,12
4433,207,2025-06-18 16:12:35+02:00,759.15,
4434,866,2025-09-22 20:04:10+02:00,943.22,
4435,382,2025-06-07 17:22:46+02:00,3099.89,27
4436,873,2025-07-22 14:16:14+02:00,16926.86,17
4437,161,2025-02-18 13:30:15+02:00,5862.39,
4438,667,2025-03-26 22:17:41+02:00,941.91,
4439,434,2025-12-30 22:34:18+02:00,1194.58,
4440,447,2025-11-08 00:43:47+02:00,927.79,
4441,647,2025-09-11 01:30:01+02:00,487.16,
4442,45,2025-05-03 12:27:59+02:00,926.97,24
4443,150,2025-07-09 08:55:41+02:00,1369.49,
4444,944,2025-02-23 20:25:11+02:00,371.89,
4445,670,2025-10-26 23:12:11+02:00,905.69,
4446,438,2025-09-22 17:16:25+02:00,496.94,
4447,617,2025-10-01 15:44:50+02:00,2360.47,
4448,293,2025-03-29 22:46:42+02:00,3491.20,
4449,272,2025-02-23 05:16:16+02:00,1211.91,
4450,947,2025-10-30 11:52:22+02:00,3553.00,23
4451,686,2025-11-21 23:07:19+02:00,2130.67,
4452,301,2025-06-23 05:32:54+02:00,900.81,15
4453,162,2025-12-30 17:43:15+02:00,2407.92,
4454,320,2025-11-28 14:13:39+02:00,1358.62,
4455,982,2025-04-24 09:11:47+02:00,3883.47,
4456,900,2025-12-21 04:40:52+02:00,1061.21,
4457,881,2025-08-27 13:57:17+02:00,20677.73,
4458,879,2025-11-23 05:50:46+02:00,1496.07,13
4459,282,2025-12-04 00:18:56+02:00,1671.77,
4460,21,2025-11-06 16:00:12+02:00,1305.42,
4461,672,2025-06-15 06:54:00+02:00,16580.93,
4462,376,2025-07-06 13:04:10+02:00,4239.81,26
4463,661,2025-07-24 13:22:45+02:00,1463.50,17
4464,855,2025-03-17 23:00:38+02:00,1920.11,
4465,726,2025-03-21 03:16:15+02:00,3490.39,
4466,559,2025-11-21 09:44:54+02:00,3648.00,
4467,621,2025-08-24 13:53:20+02:00,664.18,
4468,458,2025-07-16 21:04:07+02:00,1799.72,26
4469,609,2025-02-09 22:04:30+02:00,4031.28,
4470,553,2025-11-22 07:31:17+02:00,6771.64,
4471,489,2025-01-31 12:05:33+02:00,18615.85,
4472,170,2025-07-07 04:26:32+02:00,2476.05,18
4473,556,2025-11-10 23:28:34+02:00,1997.00,
4474,607,2025-03-17 06:40:51+02:00,1142.90,
4475,782,2025-09-28 06:56:25+02:00,925.51,
4476,497,2025-12-09 14:58:40+02:00,972.23,12
4477,580,2025-03-09 10:53:04+02:00,2286.86,
4478,441,2025-09-10 01:10:26+02:00,693.27,25
4479,482,2025-12-13 02:16:04+02:00,1860.84,22
4480,726,2025-04-16 18:22:09+02:00,359.21,14
4481,921,2025-05-04 03:16:24+02:00,1543.11,
4482,694,2025-07-15 02:51:44+02:00,3428.23,
4483,152,2025-10-01 15:36:07+02:00,9424.45,
4484,631,2025-02-26 08:52:48+02:00,657.88,28
4485,919,2025-08-22 19:20:18+02:00,1644.58,
4486,395,2025-05-03 00:09:31+02:00,7412.45,
4487,259,2025-02-01 15:32:30+02:00,1226.37,
4488,840,2025-07-11 00:29:48+02:00,809.55,
4489,769,2025-02-11 00:03:50+02:00,1005.37,
4490,67,2025-07-02 11:24:31+02:00,987.40,
4491,739,2025-08-19 20:06:38+02:00,1265.00,
4492,418,2025-01-17 07:43:40+02:00,4673.34,29
4493,657,2025-01-17 22:23:50+02:00,2331.67,12
4494,306,2025-03-23 13:54:49+02:00,595.56,
4495,358,2025-11-12 23:18:00+02:00,2277.50,15
4496,77,2025-01-23 10:10:51+02:00,4247.46,
4497,658,2025-11-03 12:20:25+02:00,2318.91,29
4498,928,2025-10-10 08:15:05+02:00,7553.62,
4499,373,2025-06-11 09:42:53+02:00,1237.09,
4500,608,2025-04-18 16:17:32+02:00,916.36,
4501,954,2025-08-22 10:00:40+02:00,2263.18,
4502,747,2025-10-12 04:05:04+02:00,1960.36,
4503,209,2025-05-14 00:26:38+02:00,1001.15,
4504,436,2025-09-02 09:30:55+02:00,861.99,26
4505,82,2025-07-14 19:51:45+02:00,564.38,
4506,793,2025-06-17 16:57:56+02:00,6094.94,
4507,692,2025-08-22 20:48:43+02:00,1166.72,23
4508,49,2025-03-07 02:55:59+02:00,3474.88,
4509,261,2025-09-21 07:15:28+02:00,850.94,19
4510,306,2025-07-30 04:53:06+02:00,1788.09,
4511,666,2025-05-11 23:15:53+02:00,1004.04,
4512,383,2025-04-14 03:37:09+02:00,14714.34,23
4513,499,2025-03-21 14:24:15+02:00,994.58,
4514,75,2025-09-15 23:54:29+02:00,8749.15,16
4515,807,2025-11-26 13:39:34+02:00,5027.96,22
4516,585,2025-08-10 01:20:56+02:00,799.09,23
4517,381,2025-10-16 09:53:19+02:00,1853.24,
4518,650,2025-11-21 11:22:53+02:00,1781.90,
4519,690,2025-06-20 02:48:01+02:00,1064.24,
4520,912,2025-03-05 22:14:51+02:00,1751.59,
4521,263,2025-03-02 04:55:17+02:00,10104.42,
4522,615,2025-06-30 12:55:37+02:00,16500.56,
4523,396,2025-03-05 23:48:28+02:00,38462.48,
4524,643,2025-04-23 04:08:04+02:00,965.00,12
4525,512,2025-04-14 15:45:31+02:00,2693.06,29
4526,133,2025-06-09 02:40:45+02:00,681.23,
4527,240,2025-02-25 09:30:49+02:00,769.36,
4528,62,2025-12-17 12:36:28+02:00,1274.43,20
4529,948,2025-07-15 08:15:07+02:00,2569.82,27
4530,732,2025-02-04 08:57:46+02:00,5313.26,
4531,700,2025-04-13 01:33:13+02:00,1487.43,
4532,843,2025-09-05 05:46:24+02:00,4071.42,12
4533,370,2025-06-09 22:53:28+02:00,22973.00,
4534,214,2025-06-09 02:56:16+02:00,3266.98,
4535,518,2025-09-11 05:14:12+02:00,9104.61,25
4536,326,2025-08-27 21:22:26+02:00,1051.06,
4537,594,2025-08-30 14:58:15+02:00,816.79,
4538,543,2025-09-10 22:46:57+02:00,3235.40,
4539,807,2025-06-22 17:07:30+02:00,2510.75,17
4540,725,2025-12-30 17:39:36+02:00,2004.26,
4541,629,2025-02-05 21:02:51+02:00,2590.99,
4542,720,2025-01-23 23:48:58+02:00,566.21,
4543,393,2025-01-16 00:14:42+02:00,1076.46,
4544,109,2025-09-10 11:05:49+02:00,849.74,
4545,698,2025-07-26 20:12:34+02:00,408.91,
4546,721,2025-07-28 21:43:50+02:00,15048.12,25
4547,454,2025-11-29 07:15:29+02:00,450.82,
4548,997,2025-02-15 02:57:21+02:00,915.96,
4549,455,2025-10-24 13:07:38+02:00,21614.81,
4550,169,2025-01-28 21:14:59+02:00,1178.78,
4551,365,2025-09-10 15:54:21+02:00,3904.35,28
4552,79,2025-09-08 12:16:41+02:00,1184.71,
4553,51,2025-10-04 13:57:55+02:00,1568.15,
4554,110,2025-10-25 21:42:56+02:00,15739.88,
4555,887,2025-03-04 18:55:07+02:00,1984.43,
4556,315,2025-07-21 12:49:39+02:00,980.75,30
4557,18,2025-05-16 22:02:12+02:00,1264.18,
4558,128,2025-05-29 03:08:01+02:00,450.65,20
4559,630,2025-08-01 21:17:46+02:00,805.50,30
4560,244,2025-09-22 06:12:39+02:00,2176.16,12
4561,908,2025-11-14 08:08:42+02:00,1642.31,
4562,158,2025-12-11 09:44:58+02:00,1375.35,
4563,908,2025-02-23 06:53:26+02:00,1638.75,
4564,579,2025-06-14 22:29:06+02:00,4174.61,
4565,655,2025-05-18 09:19:54+02:00,1147.82,
4566,756,2025-03-19 22:47:34+02:00,1266.91,
4567,553,2025-05-13 17:11:31+02:00,7066.77,
4568,94,2025-01-01 02:21:11+02:00,6875.78,
4569,246,2025-08-30 21:52:39+02:00,749.53,
4570,117,2025-07-11 04:59:54+02:00,275.27,
4571,211,2025-08-05 22:09:48+02:00,21907.95,20
4572,856,2025-05-09 19:47:22+02:00,2493.31,
4573,77,2025-08-19 01:32:00+02:00,1043.90,
4574,411,2025-06-11 09:10:23+02:00,3201.56,
4575,186,2025-12-17 10:03:43+02:00,703.87,
4576,660,2025-03-19 00:47:23+02:00,13073.48,
4577,90,2025-02-28 18:21:58+02:00,1704.03,
4578,519,2025-09-29 10:50:18+02:00,2979.27,
4579,521,2025-03-15 01:10:02+02:00,1123.37,
4580,34,2025-12-05 23:02:19+02:00,614.13,19
4581,233,2025-05-07 05:06:06+02:00,417.50,
4582,926,2025-05-03 16:56:41+02:00,2058.06,
4583,285,2025-02-16 13:01:02+02:00,1384.67,23
4584,733,2025-11-20 03:48:00+02:00,1199.17,24
4585,871,2025-03-07 01:09:13+02:00,15592.46,
4586,30,2025-08-24 05:07:13+02:00,7466.96,
4587,807,2025-03-10 17:09:33+02:00,15848.47,29
4588,203,2025-11-01 18:40:34+02:00,551.82,
4589,213,2025-09-04 06:23:44+02:00,2203.59,
4590,821,2025-03-15 07:35:10+02:00,1045.48,26
4591,67,2025-09-06 02:48:47+02:00,1647.52,
4592,388,2025-03-18 21:53:42+02:00,6336.26,
4593,122,2025-11-29 22:48:12+02:00,2080.60,
4594,382,2025-08-25 12:16:54+02:00,2073.74,
4595,80,2025-11-02 16:49:47+02:00,1541.36,12
4596,115,2025-10-21 02:22:38+02:00,1639.24,
4597,953,2025-04-29 18:21:39+02:00,3079.85,
4598,937,2025-07-01 07:08:47+02:00,2441.74,
4599,552,2025-03-28 00:42:04+02:00,1588.19,
4600,649,2025-06-16 03:03:19+02:00,943.42,18
4601,265,2025-12-22 11:16:40+02:00,386.50,11
4602,776,2025-02-14 17:33:59+02:00,4100.73,27
4603,613,2025-12-15 22:19:19+02:00,4581.13,
4604,677,2025-07-14 15:21:22+02:00,1230.19,29
4605,389,2025-08-09 04:45:01+02:00,1499.63,
4606,946,2025-09-26 10:05:08+02:00,1116.77,
4607,149,2025-01-26 19:41:14+02:00,2232.94,
4608,468,2025-06-03 14:56:44+02:00,3756.33,
4609,666,2025-02-28 06:42:14+02:00,5159.07,
4610,949,2025-12-07 20:56:37+02:00,3557.79,30
4611,910,2025-09-19 21:16:33+02:00,1801.81,
4612,19,2025-03-17 06:11:42+02:00,2567.57,
4613,58,2025-01-30 18:01:20+02:00,1442.20,
4614,43,2025-05-02 06:04:06+02:00,4374.04,
4615,273,2025-02-09 13:05:06+02:00,6359.22,
4616,455,2025-07-27 03:14:33+02:00,688.97,
4617,447,2025-01-31 05:36:56+02:00,4920.33,14
4618,232,2025-08-07 12:17:30+02:00,1027.18,21
4619,580,2025-02-15 08:05:23+02:00,556.97,
4620,48,2025-06-04 15:17:21+02:00,20537.97,
4621,959,2025-09-09 13:11:40+02:00,490.89,
4622,739,2025-03-13 08:42:01+02:00,1949.68,
4623,635,2025-02-09 00:14:01+02:00,672.72,
4624,300,2025-06-16 02:22:56+02:00,624.69,
4625,346,2025-07-31 20:22:48+02:00,3568.80,
4626,977,2025-06-28 02:28:44+02:00,5677.02,
4627,711,2025-08-26 01:01:28+02:00,6351.49,
4628,93,2025-08-12 17:59:53+02:00,986.93,
4629,991,2025-05-21 07:29:26+02:00,9833.68,
4630,900,2025-07-18 04:24:32+02:00,675.54,18
4631,526,2025-07-29 15:36:49+02:00,6851.22,
4632,502,2025-12-26 00:50:10+02:00,2927.60,
4633,9,2025-11-10 11:10:30+02:00,1078.65,
4634,166,2025-10-07 06:07:06+02:00,2001.24,
4635,287,2025-12-13 19:48:22+02:00,932.07,
4636,466,2025-10-23 19:06:19+02:00,526.87,27
4637,267,2025-01-24 19:37:03+02:00,1581.51,
4638,26,2025-02-22 14:30:18+02:00,253.58,
4639,770,2025-10-11 07:34:41+02:00,3115.17,
4640,382,2025-07-02 11:33:17+02:00,1539.80,
4641,586,2025-06-05 02:15:26+02:00,18464.92,
4642,576,2025-06-26 09:00:55+02:00,1771.85,
4643,293,2025-05-28 06:03:20+02:00,949.04,22
4644,202,2025-11-04 12:51:19+02:00,2888.76,
4645,729,2025-12-20 11:57:28+02:00,1100.47,26
4646,854,2025-04-13 08:35:17+02:00,2948.30,30
4647,1,2025-12-07 23:17:33+02:00,19826.35,
4648,143,2025-09-30 03:34:43+02:00,20489.28,
4649,657,2025-08-13 18:21:21+02:00,854.26,
4650,428,2025-03-28 23:14:33+02:00,14953.60,
4651,734,2025-01-18 20:12:46+02:00,3310.32,
4652,383,2025-02-15 01:17:04+02:00,1247.59,26
4653,206,2025-12-16 07:09:33+02:00,817.26,
4654,897,2025-06-02 11:12:22+02:00,1880.41,
4655,939,2025-04-01 00:55:25+02:00,4220.91,
4656,289,2025-12-12 17:48:55+02:00,1840.00,
4657,128,2025-12-02 16:15:00+02:00,773.17,
4658,95,2025-10-14 23:45:03+02:00,1237.57,24
4659,616,2025-05-12 18:13:29+02:00,1318.03,13
4660,229,2025-03-13 07:27:52+02:00,40231.76,
4661,614,2025-11-12 04:57:40+02:00,2497.83,
4662,49,2025-12-04 08:45:27+02:00,5865.52,
4663,456,2025-01-21 08:33:51+02:00,433.42,
4664,481,2025-03-31 07:21:23+02:00,3065.30,
4665,629,2025-01-29 20:51:47+02:00,1495.44,
4666,530,2025-08-01 15:42:33+02:00,2050.66,
4667,935,2025-04-10 13:36:15+02:00,13847.37,
4668,343,2025-08-09 13:34:49+02:00,831.40,22
4669,502,2025-10-16 12:32:34+02:00,451.52,20
4670,317,2025-05-08 05:07:36+02:00,2571.10,16
4671,348,2025-05-15 02:13:32+02:00,698.53,
4672,228,2025-01-17 03:36:03+02:00,636.91,25
4673,516,2025-04-09 22:48:34+02:00,14758.14,29
4674,271,2025-09-20 08:52:22+02:00,976.88,
4675,949,2025-01-25 02:49:26+02:00,3020.72,23
4676,585,2025-12-12 15:56:02+02:00,1156.68,
4677,709,2025-04-27 21:50:27+02:00,715.76,
4678,408,2025-03-09 22:26:26+02:00,2601.35,
4679,562,2025-07-12 20:51:43+02:00,2457.69,
4680,460,2025-01-27 07:12:31+02:00,1122.45,
4681,238,2025-11-04 20:59:04+02:00,950.49,
4682,762,2025-05-18 05:12:07+02:00,582.04,
4683,83,2025-08-30 17:16:45+02:00,1626.34,
4684,54,2025-01-21 09:09:39+02:00,509.43,
4685,423,2025-10-16 10:32:32+02:00,584.84,
4686,167,2025-06-21 12:06:41+02:00,1638.46,
4687,578,2025-01-16 16:32:08+02:00,998.31,
4688,278,2025-09-16 05:56:39+02:00,1316.24,15
4689,658,2025-05-21 15:08:37+02:00,940.91,24
4690,914,2025-06-10 01:30:16+02:00,2127.40,
4691,952,2025-05-16 01:33:45+02:00,798.48,
4692,166,2025-10-24 17:59:56+02:00,7867.08,
4693,101,2025-05-30 16:32:49+02:00,6694.99,
4694,748,2025-01-31 13:54:04+02:00,561.42,14
4695,570,2025-08-27 23:53:04+02:00,1017.81,13
4696,642,2025-08-05 18:28:05+02:00,398.49,
4697,727,2025-05-04 02:39:32+02:00,3890.28,
4698,88,2025-08-18 12:20:53+02:00,1597.23,
4699,232,2025-05-18 15:53:39+02:00,800.88,19
4700,337,2025-06-10 16:45:25+02:00,2243.05,
4701,959,2025-12-07 12:04:41+02:00,274.17,
4702,115,2025-04-07 15:52:47+02:00,2886.62,15
4703,911,2025-03-23 19:57:54+02:00,511.61,
4704,284,2025-11-20 07:23:37+02:00,6304.61,
4705,958,2025-12-19 04:28:04+02:00,1160.02,
4706,442,2025-10-11 11:12:47+02:00,1144.37,
4707,859,2025-01-09 00:31:57+02:00,603.18,16
4708,704,2025-07-17 10:56:54+02:00,786.37,
4709,518,2025-11-17 05:03:05+02:00,783.82,
4710,341,2025-10-02 02:14:50+02:00,686.02,27
4711,193,2025-01-03 03:20:23+02:00,2059.85,22
4712,686,2025-09-16 21:46:01+02:00,1598.66,
4713,255,2025-01-19 21:10:15+02:00,5238.58,
4714,636,2025-02-10 03:16:32+02:00,317.60,19
4715,422,2025-02-15 06:57:26+02:00,505.07,14
4716,684,2025-07-17 22:45:23+02:00,1419.37,
4717,769,2025-05-19 10:56:27+02:00,1959.08,
4718,888,2025-06-22 10:37:58+02:00,1036.49,12
4719,221,2025-11-03 19:46:16+02:00,704.14,
4720,871,2025-02-23 19:04:46+02:00,2564.85,
4721,577,2025-08-23 02:15:11+02:00,872.70,
4722,723,2025-11-08 09:47:13+02:00,787.25,
4723,485,2025-08-02 07:09:15+02:00,2723.64,
4724,671,2025-07-25 19:07:19+02:00,1821.72,
4725,87,2025-12-17 05:48:04+02:00,1421.87,17
4726,438,2025-09-30 06:02:09+02:00,4831.35,
4727,706,2025-05-16 09:03:24+02:00,1311.88,
4728,275,2025-06-23 21:50:55+02:00,3282.14,
4729,88,2025-10-17 20:35:48+02:00,1015.72,25
4730,221,2025-03-07 03:26:24+02:00,1296.39,
4731,23,2025-10-06 21:33:28+02:00,2025.30,12
4732,124,2025-09-09 05:06:55+02:00,2140.37,
4733,167,2025-12-14 01:38:56+02:00,5305.87,
4734,820,2025-12-14 12:44:08+02:00,2731.63,
4735,158,2025-10-29 00:16:27+02:00,2007.03,
4736,947,2025-04-02 03:52:02+02:00,1909.18,
4737,302,2025-01-12 01:38:16+02:00,15379.47,
4738,464,2025-11-24 18:50:57+02:00,725.68,
4739,44,2025-05-02 12:22:04+02:00,1161.64,
4740,76,2025-07-03 18:55:17+02:00,1232.00,
4741,267,2025-04-29 01:37:21+02:00,2230.34,
4742,157,2025-02-12 15:19:09+02:00,2558.09,
4743,884,2025-06-30 04:34:23+02:00,5139.26,
4744,522,2025-07-07 02:53:22+02:00,1408.41,
4745,239,2025-01-14 15:20:46+02:00,1378.71,
4746,904,2025-08-01 06:57:19+02:00,540.05,
4747,409,2025-10-04 12:09:03+02:00,911.36,
4748,289,2025-08-19 16:05:58+02:00,797.46,
4749,955,2025-11-18 03:35:08+02:00,1348.72,22
4750,600,2025-04-10 10:43:58+02:00,3734.28,
4751,140,2025-02-05 21:39:24+02:00,3749.96,
4752,173,2025-07-27 16:16:01+02:00,3605.18,15
4753,586,2025-01-18 16:25:12+02:00,2025.80,
4754,245,2025-09-08 13:27:28+02:00,2496.66,
4755,971,2025-01-28 22:01:49+02:00,2029.68,
4756,475,2025-01-19 09:14:07+02:00,20969.36,
4757,990,2025-12-18 11:20:59+02:00,841.70,30
4758,49,2025-04-17 17:33:55+02:00,943.77,28
4759,111,2025-02-14 16:16:42+02:00,2615.20,26
4760,394,2025-09-29 08:00:08+02:00,954.44,
4761,578,2025-10-26 02:06:26+02:00,792.92,
4762,810,2025-10-21 00:45:42+02:00,5900.65,
4763,346,2025-05-21 20:11:41+02:00,404.36,20
4764,484,2025-07-23 22:58:27+02:00,706.63,30
4765,598,2025-10-24 20:04:11+02:00,1521.85,30
4766,632,2025-12-15 01:18:24+02:00,1099.91,
4767,668,2025-12-15 22:13:44+02:00,1025.51,21
4768,129,2025-03-02 01:24:21+02:00,3053.22,12
4769,73,2025-12-29 01:37:39+02:00,1125.56,
4770,999,2025-03-23 14:53:01+02:00,883.92,
4771,333,2025-06-27 01:40:19+02:00,4442.38,30
4772,41,2025-08-19 11:11:50+02:00,1085.19,
4773,515,2025-03-09 09:49:00+02:00,3667.26,
4774,507,2025-12-30 21:43:04+02:00,2731.38,
4775,668,2025-05-24 16:30:04+02:00,4613.61,
4776,57,2025-10-11 15:46:37+02:00,2540.34,
4777,956,2025-12-03 21:50:49+02:00,2133.08,
4778,64,2025-06-24 03:56:40+02:00,709.74,27
4779,407,2025-11-30 09:54:03+02:00,2035.46,
4780,786,2025-11-25 14:10:22+02:00,7246.10,
4781,845,2025-02-01 21:37:50+02:00,2198.35,25
4782,754,2025-09-05 10:59:58+02:00,2035.47,
4783,637,2025-11-04 15:32:47+02:00,2127.36,
4784,421,2025-02-24 15:21:30+02:00,4453.85,26
4785,671,2025-04-03 22:00:27+02:00,398.13,
4786,505,2025-02-14 07:27:40+02:00,894.36,12
4787,500,2025-08-14 04:11:40+02:00,539.97,13
4788,989,2025-02-10 00:13:28+02:00,4593.73,
4789,998,2025-04-02 07:13:55+02:00,1022.76,
4790,706,2025-02-01 21:15:49+02:00,1013.27,12
4791,93,2025-09-05 22:55:00+02:00,867.41,11
4792,20,2025-02-24 07:08:20+02:00,1975.00,
4793,879,2025-04-30 02:13:00+02:00,1165.62,13
4794,725,2025-01-04 13:00:59+02:00,3996.85,
4795,413,2025-02-10 10:51:12+02:00,1085.96,25
4796,757,2025-01-01 01:30:11+02:00,1176.70,
4797,301,2025-04-29 14:07:00+02:00,779.62,
4798,582,2025-02-25 20:46:54+02:00,2033.59,
4799,829,2025-11-23 10:31:21+02:00,12315.77,22
4800,526,2025-03-23 11:39:29+02:00,840.13,
4801,289,2025-01-01 11:49:52+02:00,1887.17,23
4802,711,2025-10-20 20:13:07+02:00,6082.52,
4803,808,2025-01-14 21:51:35+02:00,3077.55,24
4804,441,2025-12-23 16:56:35+02:00,398.25,
4805,969,2025-02-04 06:28:12+02:00,3200.96,17
4806,516,2025-12-24 13:44:26+02:00,940.26,22
4807,377,2025-10-02 19:04:16+02:00,2438.68,
4808,664,2025-05-08 22:42:03+02:00,1479.65,
4809,572,2025-11-18 15:58:53+02:00,2127.46,
4810,720,2025-07-09 09:28:40+02:00,499.72,
4811,640,2025-11-19 04:29:34+02:00,1712.90,
4812,429,2025-06-03 23:38:29+02:00,1593.87,25
4813,803,2025-07-02 12:00:44+02:00,1101.91,
4814,501,2025-08-27 10:47:08+02:00,325.40,20
4815,53,2025-11-07 23:01:08+02:00,586.12,24
4816,897,2025-08-07 17:04:18+02:00,937.93,
4817,413,2025-12-11 04:18:35+02:00,16791.36,24
4818,63,2025-04-29 02:47:57+02:00,9400.84,
4819,425,2025-02-15 12:19:49+02:00,5174.29,
