shipment_id,order_id,shipment_method_id
3743,3743,7
3744,3744,5
3745,3745,1
3746,3746,5
3747,3747,7
3748,3748,6
3749,3749,10
3750,3750,4
3751,3751,1
3752,3752,9
3753,3753,9
3754,3754,1
3755,3755,9
3756,3756,10
3757,3757,4
3758,3758,6
3759,3759,6
3760,3760,4
3761,3761,5
3762,3762,9
3763,3763,10
3764,3764,10
3765,3765,5
3766,3766,5
3767,3767,5
3768,3768,9
3769,3769,6
3770,3770,9
3771,3771,7
3772,3772,2
3773,3773,2
3774,3774,5
3775,3775,4
3776,3776,6
3777,3777,9
3778,3778,9
3779,3779,6
3780,3780,9
3781,3781,3
3782,3782,6
3783,3783,5
3784,3784,10
3785,3785,2
3786,3786,9
3787,3787,5
3788,3788,6
3789,3789,3
3790,3790,1
3791,3791,4
3792,3792,8
3793,3793,3
3794,3794,6
3795,3795,10
3796,3796,7
3797,3797,6
3798,3798,5
3799,3799,2
3800,3800,9
3801,3801,4
3802,3802,9
3803,3803,6
3804,3804,7
3805,3805,3
3806,3806,10
3807,3807,7
3808,3808,8
3809,3809,3
3810,3810,6
3811,3811,5
3812,3812,9
3813,3813,9
3814,3814,1
3815,3815,7
3816,3816,8
3817,3817,2
3818,3818,1
3819,3819,2
3820,3820,2
3821,3821,1
3822,3822,9
3823,3823,2
3824,3824,5
3825,3825,3
3826,3826,10
3827,3827,6
3828,3828,8
3829,3829,7
3830,3830,9
3831,3831,6
3832,3832,8
3833,3833,3
3834,3834,3
3835,3835,9
3836,3836,2
3837,3837,4
3838,3838,6
3839,3839,4
3840,3840,8
3841,3841,4
3842,3842,6
3843,3843,8
3844,3844,4
3845,3845,5
3846,3846,7
3847,3847,1
3848,3848,6
3849,3849,4
3850,3850,10
3851,3851,9
3852,3852,3
3853,3853,6
3854,3854,2
3855,3855,6
3856,3856,1
3857,3857,4
3858,3858,8
3859,3859,5
3860,3860,1
3861,3861,2
3862,3862,2
3863,3863,7
3864,3864,4
3865,3865,1
3866,3866,5
3867,3867,5
3868,3868,4
3869,3869,6
3870,3870,9
3871,3871,8
3872,3872,4
3873,3873,10
3874,3874,9
3875,3875,5
3876,3876,2
3877,3877,4
3878,3878,8
3879,3879,5
3880,3880,3
3881,3881,10
3882,3882,3
3883,3883,4
3884,3884,7
3885,3885,6
3886,3886,6
3887,3887,7
3888,3888,8
3889,3889,10
3890,3890,3
3891,3891,1
3892,3892,8
3893,3893,10
3894,3894,7
3895,3895,10
3896,3896,4
3897,3897,2
3898,3898,7
3899,3899,6
3900,3900,2
3901,3901,6
3902,3902,7
3903,3903,6
3904,3904,3
3905,3905,9
3906,3906,2
3907,3907,7
3908,3908,1
3909,3909,3
3910,3910,6
3911,3911,3
3912,3912,2
3913,3913,3
3914,3914,10
3915,3915,6
3916,3916,6
3917,3917,2
3918,3918,6
3919,3919,5
3920,3920,5
3921,3921,10
3922,3922,6
3923,3923,2
3924,3924,6
3925,3925,5
3926,3926,2
3927,3927,3
3928,3928,2
3929,3929,6
3930,3930,6
3931,3931,8
3932,3932,10
3933,3933,2
3934,3934,6
3935,3935,1
3936,3936,4
3937,3937,4
3938,3938,8
3939,3939,5
3940,3940,2
3941,3941,6
3942,3942,10
3943,3943,3
3944,3944,7
3945,3945,10
3946,3946,8
3947,3947,2
3948,3948,4
3949,3949,4
3950,3950,1
3951,3951,4
3952,3952,5
3953,3953,6
3954,3954,10
3955,3955,9
3956,3956,1
3957,3957,2
3958,3958,5
3959,3959,1
3960,3960,10
3961,3961,9
3962,3962,2
3963,3963,7
3964,3964,7
3965,3965,8
3966,3966,3
3967,3967,5
3968,3968,5
3969,3969,2
3970,3970,8
3971,3971,4
3972,3972,6
3973,3973,10
3974,3974,4
3975,3975,5
3976,3976,6
3977,3977,4
3978,3978,4
3979,3979,6
3980,3980,3
3981,3981,8
3982,3982,6
3983,3983,5
3984,3984,4
3985,3985,5
3986,3986,6
3987,3987,2
3988,3988,1
3989,3989,7
3990,3990,3
3991,3991,1
3992,3992,1
3993,3993,6
3994,3994,2
3995,3995,1
3996,3996,1
3997,3997,4
3998,3998,7
3999,3999,4
4000,4000,7
4001,4001,3
4002,4002,2
4003,4003,7
4004,4004,3
4005,4005,1
4006,4006,9
4007,4007,5
4008,4008,6
4009,4009,6
4010,4010,9
4011,4011,1
4012,4012,6
4013,4013,6
4014,4014,5
4015,4015,3
4016,4016,3
4017,4017,6
4018,4018,3
4019,4019,6
4020,4020,10
4021,4021,1
4022,4022,3
4023,4023,3
4024,4024,6
4025,4025,4
4026,4026,6
4027,4027,7
4028,4028,2
4029,4029,8
4030,4030,8
4031,4031,5
4032,4032,5
4033,4033,5
4034,4034,1
4035,4035,7
4036,4036,7
4037,4037,4
4038,4038,4
4039,4039,1
4040,4040,2
4041,4041,3
4042,4042,6
4043,4043,6
4044,4044,2
4045,4045,5
4046,4046,7
4047,4047,3
4048,4048,1
4049,4049,9
4050,4050,4
4051,4051,4
4052,4052,3
4053,4053,4
4054,4054,8
4055,4055,7
4056,4056,1
4057,4057,6
4058,4058,10
4059,4059,2
4060,4060,6
4061,4061,5
4062,4062,6
4063,4063,4
4064,4064,8
4065,4065,2
4066,4066,4
4067,4067,4
4068,4068,2
4069,4069,8
4070,4070,6
4071,4071,3
4072,4072,7
4073,4073,8
4074,4074,2
4075,4075,3
4076,4076,3
4077,4077,8
4078,4078,7
4079,4079,5
4080,4080,8
4081,4081,5
4082,4082,9
4083,4083,2
4084,4084,5
4085,4085,5
4086,4086,4
4087,4087,4
4088,4088,6
4089,4089,3
4090,4090,7
4091,4091,4
4092,4092,1
4093,4093,1
4094,4094,6
4095,4095,5
4096,4096,1
4097,4097,7
4098,4098,4
4099,4099,6
4100,4100,4
4101,4101,6
4102,4102,2
4103,4103,10
4104,4104,4
4105,4105,7
4106,4106,3
4107,4107,2
4108,4108,8
4109,4109,2
4110,4110,7
4111,4111,9
4112,4112,7
4113,4113,6
4114,4114,9
4115,4115,7
4116,4116,4
4117,4117,6
4118,4118,5
4119,4119,2
4120,4120,3
4121,4121,5
4122,4122,1
4123,4123,6
4124,4124,2
4125,4125,5
4126,4126,3
4127,4127,10
4128,4128,1
4129,4129,5
4130,4130,9
4131,4131,10
4132,4132,8
4133,4133,7
4134,4134,1
4135,4135,3
4136,4136,10
4137,4137,6
4138,4138,10
4139,4139,5
4140,4140,1
4141,4141,5
4142,4142,10
4143,4143,5
4144,4144,8
4145,4145,8
4146,4146,8
4147,4147,4
4148,4148,7
4149,4149,10
4150,4150,4
4151,4151,7
4152,4152,10
4153,4153,4
4154,4154,10
4155,4155,7
4156,4156,7
4157,4157,10
4158,4158,3
4159,4159,10
4160,4160,4
4161,4161,2
4162,4162,3
4163,4163,10
4164,4164,5
4165,4165,2
4166,4166,1
4167,4167,9
4168,4168,8
4169,4169,8
4170,4170,8
4171,4171,9
4172,4172,2
4173,4173,10
4174,4174,8
4175,4175,6
4176,4176,1
4177,4177,3
4178,4178,7
4179,4179,9
4180,4180,3
4181,4181,4
4182,4182,2
4183,4183,6
4184,4184,5
4185,4185,1
4186,4186,8
4187,4187,2
4188,4188,5
4189,4189,10
4190,4190,3
4191,4191,3
4192,4192,2
4193,4193,2
4194,4194,8
4195,4195,10
4196,4196,6
4197,4197,4
4198,4198,4
4199,4199,10
4200,4200,1
4201,4201,2
4202,4202,4
4203,4203,3
4204,4204,10
4205,4205,3
4206,4206,3
4207,4207,3
4208,4208,1
4209,4209,1
4210,4210,3
4211,4211,1
4212,4212,9
4213,4213,3
4214,4214,10
4215,4215,4
4216,4216,7
4217,4217,3
4218,4218,5
4219,4219,9
4220,4220,4
4221,4221,6
4222,4222,1
4223,4223,5
4224,4224,2
4225,4225,8
4226,4226,4
4227,4227,8
4228,4228,10
4229,4229,8
4230,4230,3
4231,4231,7
4232,4232,5
4233,4233,2
4234,4234,7
4235,4235,7
4236,4236,2
4237,4237,6
4238,4238,10
4239,4239,3
4240,4240,5
4241,4241,6
4242,4242,2
4243,4243,1
4244,4244,8
4245,4245,2
4246,4246,3
4247,4247,10
4248,4248,2
4249,4249,5
4250,4250,4
4251,4251,10
4252,4252,6
4253,4253,7
4254,4254,2
4255,4255,10
4256,4256,4
4257,4257,7
4258,4258,9
4259,4259,1
4260,4260,8
4261,4261,7
4262,4262,10
4263,4263,2
4264,4264,4
4265,4265,2
4266,4266,8
4267,4267,3
4268,4268,8
4269,4269,2
4270,4270,5
4271,4271,10
4272,4272,1
4273,4273,8
4274,4274,1
4275,4275,1
4276,4276,3
4277,4277,3
4278,4278,8
4279,4279,1
4280,4280,5
4281,4281,6
4282,4282,6
4283,4283,6
4284,4284,4
4285,4285,8
4286,4286,5
4287,4287,4
4288,4288,8
4289,4289,8
4290,4290,2
4291,4291,3
4292,4292,1
4293,4293,1
4294,4294,3
4295,4295,6
4296,4296,1
4297,4297,9
4298,4298,4
4299,4299,10
4300,4300,7
4301,4301,1
4302,4302,7
4303,4303,9
4304,4304,3
4305,4305,5
4306,4306,3
4307,4307,8
4308,4308,10
4309,4309,10
4310,4310,10
4311,4311,9
4312,4312,4
4313,4313,5
4314,4314,8
4315,4315,5
4316,4316,1
4317,4317,6
4318,4318,1
4319,4319,3
4320,4320,8
4321,4321,3
4322,4322,8
4323,4323,3
4324,4324,4
4325,4325,2
4326,4326,4
4327,4327,6
4328,4328,9
4329,4329,9
4330,4330,5
4331,4331,2
4332,4332,3
4333,4333,5
4334,4334,5
4335,4335,1
4336,4336,6
4337,4337,1
4338,4338,8
4339,4339,6
4340,4340,8
4341,4341,4
4342,4342,10
4343,4343,8
4344,4344,9
4345,4345,2
4346,4346,7
4347,4347,7
4348,4348,10
4349,4349,7
4350,4350,10
4351,4351,5
4352,4352,3
4353,4353,1
4354,4354,5
4355,4355,2
4356,4356,9
4357,4357,10
4358,4358,10
4359,4359,3
4360,4360,2
4361,4361,10
4362,4362,6
4363,4363,1
4364,4364,6
4365,4365,6
4366,4366,8
4367,4367,3
4368,4368,1
4369,4369,7
4370,4370,1
4371,4371,3
4372,4372,6
4373,4373,1
4374,4374,7
4375,4375,2
4376,4376,8
4377,4377,1
4378,4378,3
4379,4379,9
4380,4380,7
4381,4381,6
4382,4382,8
4383,4383,3
4384,4384,4
4385,4385,3
4386,4386,10
4387,4387,5
4388,4388,1
4389,4389,2
4390,4390,1
4391,4391,2
4392,4392,5
4393,4393,6
4394,4394,3
4395,4395,2
4396,4396,6
4397,4397,8
4398,4398,10
4399,4399,9
4400,4400,2
4401,4401,10
4402,4402,9
4403,4403,2
4404,4404,6
4405,4405,6
4406,4406,8
4407,4407,7
4408,4408,10
4409,4409,1
4410,4410,2
4411,4411,10
4412,4412,10
4413,4413,3
4414,4414,7
4415,4415,5
4416,4416,10
4417,4417,6
4418,4418,5
4419,4419,4
4420,4420,2
4421,4421,3
4422,4422,1
4423,4423,4
4424,4424,3
4425,4425,6
4426,4426,2
4427,4427,1
4428,4428,3
4429,4429,9
4430,4430,8
4431,4431,5
4432,4432,2
4433,4433,9
4434,4434,4
4435,4435,4
4436,4436,8
4437,4437,8
4438,4438,9
4439,4439,1
4440,4440,4
4441,4441,3
4442,4442,2
4443,4443,3
4444,4444,3
4445,4445,1
4446,4446,7
4447,4447,2
4448,4448,6
4449,4449,7
4450,4450,7
4451,4451,10
4452,4452,4
4453,4453,5
4454,4454,4
4455,4455,7
4456,4456,10
4457,4457,9
4458,4458,1
4459,4459,5
4460,4460,4
4461,4461,2
4462,4462,1
4463,4463,5
4464,4464,6
4465,4465,7
4466,4466,2
4467,4467,3
4468,4468,7
4469,4469,7
4470,4470,1
4471,4471,1
4472,4472,5
4473,4473,5
4474,4474,6
4475,4475,8
4476,4476,2
4477,4477,3
4478,4478,3
4479,4479,8
4480,4480,4
4481,4481,4
4482,4482,6
4483,4483,3
4484,4484,3
4485,4485,5
4486,4486,7
4487,4487,9
4488,4488,8
4489,4489,7
4490,4490,1
4491,4491,10
4492,4492,6
4493,4493,1
4494,4494,1
4495,4495,10
4496,4496,7
4497,4497,2
4498,4498,3
4499,4499,4
4500,4500,10
4501,4501,7
4502,4502,2
4503,4503,1
4504,4504,3
4505,4505,8
4506,4506,8
4507,4507,6
4508,4508,2
4509,4509,5
4510,4510,4
4511,4511,2
4512,4512,9
4513,4513,6
4514,4514,5
4515,4515,9
4516,4516,5
4517,4517,8
4518,4518,8
4519,4519,7
4520,4520,7
4521,4521,4
4522,4522,3
4523,4523,7
4524,4524,3
4525,4525,8
4526,4526,9
4527,4527,2
4528,4528,9
4529,4529,5
4530,4530,8
4531,4531,3
4532,4532,6
4533,4533,7
4534,4534,5
4535,4535,9
4536,4536,5
4537,4537,7
4538,4538,1
4539,4539,3
4540,4540,2
4541,4541,10
4542,4542,8
4543,4543,3
4544,4544,3
4545,4545,5
4546,4546,2
4547,4547,2
4548,4548,2
4549,4549,8
4550,4550,7
4551,4551,1
4552,4552,6
4553,4553,5
4554,4554,2
4555,4555,3
4556,4556,8
4557,4557,1
4558,4558,8
4559,4559,3
4560,4560,2
4561,4561,2
4562,4562,9
4563,4563,1
4564,4564,1
4565,4565,8
4566,4566,2
4567,4567,10
4568,4568,10
4569,4569,6
4570,4570,3
4571,4571,1
4572,4572,9
4573,4573,1
4574,4574,1
4575,4575,7
4576,4576,1
4577,4577,8
4578,4578,10
4579,4579,8
4580,4580,5
4581,4581,3
4582,4582,2
4583,4583,6
4584,4584,9
4585,4585,2
4586,4586,8
4587,4587,3
4588,4588,5
4589,4589,7
4590,4590,5
4591,4591,10
4592,4592,4
4593,4593,6
4594,4594,9
4595,4595,4
4596,4596,6
4597,4597,6
4598,4598,7
4599,4599,8
4600,4600,2
4601,4601,5
4602,4602,8
4603,4603,5
4604,4604,10
4605,4605,1
4606,4606,3
4607,4607,2
4608,4608,7
4609,4609,5
4610,4610,3
4611,4611,10
4612,4612,3
4613,4613,3
4614,4614,1
4615,4615,10
4616,4616,8
4617,4617,3
4618,4618,7
4619,4619,7
4620,4620,1
4621,4621,8
4622,4622,4
4623,4623,3
4624,4624,7
4625,4625,7
4626,4626,3
4627,4627,8
4628,4628,1
4629,4629,6
4630,4630,1
4631,4631,3
4632,4632,6
4633,4633,6
4634,4634,1
4635,4635,2
4636,4636,5
4637,4637,8
4638,4638,6
4639,4639,3
4640,4640,5
4641,4641,1
4642,4642,3
4643,4643,4
4644,4644,6
4645,4645,5
4646,4646,3
4647,4647,7
4648,4648,4
4649,4649,6
4650,4650,8
4651,4651,9
4652,4652,3
4653,4653,4
4654,4654,7
4655,4655,8
4656,4656,6
4657,4657,3
4658,4658,2
4659,4659,4
4660,4660,6
4661,4661,3
4662,4662,4
4663,4663,3
4664,4664,6
4665,4665,8
4666,4666,3
4667,4667,9
4668,4668,10
4669,4669,9
4670,4670,4
4671,4671,10
4672,4672,5
4673,4673,7
4674,4674,5
4675,4675,10
4676,4676,2
4677,4677,8
4678,4678,9
4679,4679,4
4680,4680,3
4681,4681,10
4682,4682,8
4683,4683,10
4684,4684,1
4685,4685,10
4686,4686,9
4687,4687,4
4688,4688,1
4689,4689,1
4690,4690,7
4691,4691,6
4692,4692,7
4693,4693,8
4694,4694,4
4695,4695,6
4696,4696,1
4697,4697,9
4698,4698,1
4699,4699,9
4700,4700,10
4701,4701,9
4702,4702,10
4703,4703,6
4704,4704,4
4705,4705,3
4706,4706,7
4707,4707,5
4708,4708,10
4709,4709,5
4710,4710,3
4711,4711,4
4712,4712,7
4713,4713,6
4714,4714,2
4715,4715,9
4716,4716,6
4717,4717,5
4718,4718,4
4719,4719,3
4720,4720,8
4721,4721,9
4722,4722,2
4723,4723,8
4724,4724,10
4725,4725,1
4726,4726,2
4727,4727,6
4728,4728,6
4729,4729,1
4730,4730,3
4731,4731,3
4732,4732,2
4733,4733,1
4734,4734,4
4735,4735,10
4736,4736,6
4737,4737,9
4738,4738,1
4739,4739,8
4740,4740,4
4741,4741,3
4742,4742,10
4743,4743,8
4744,4744,1
4745,4745,6
4746,4746,9
4747,4747,3
4748,4748,1
4749,4749,4
4750,4750,1
4751,4751,10
4752,4752,3
4753,4753,5
4754,4754,2
4755,4755,2
4756,4756,8
4757,4757,8
4758,4758,1
4759,4759,8
4760,4760,1
4761,4761,9
4762,4762,7
4763,4763,9
4764,4764,8
4765,4765,10
4766,4766,9
4767,4767,3
4768,4768,2
4769,4769,5
4770,4770,7
4771,4771,7
4772,4772,10
4773,4773,7
4774,4774,3
4775,4775,5
4776,4776,10
4777,4777,5
4778,4778,4
4779,4779,10
4780,4780,4
4781,4781,7
4782,4782,4
4783,4783,9
4784,4784,4
4785,4785,7
4786,4786,3
4787,4787,1
4788,4788,4
4789,4789,9
4790,4790,6
4791,4791,4
4792,4792,6
4793,4793,4
4794,4794,10
4795,4795,6
4796,4796,10
4797,4797,1
4798,4798,1
4799,4799,10
4800,4800,2
4801,4801,3
4802,4802,2
4803,4803,2
4804,4804,1
4805,4805,7
4806,4806,4
4807,4807,3
4808,4808,5
4809,4809,9
4810,4810,3
4811,4811,7
4812,4812,6
4813,4813,6
4814,4814,1
4815,4815,4
4816,4816,5
4817,4817,1
4818,4818,6
4819,4819,5
4820,4820,1
4821,4821,6
4822,4822,10
4823,4823,10
4824,4824,7
4825,4825,7
4826,4826,1
4827,4827,10
4828,4828,7
4829,4829,1
4830,4830,1
4831,4831,1
4832,4832,10
4833,4833,7
4834,4834,1
4835,4835,9
4836,4836,1
4837,4837,7
4838,4838,2
4839,4839,6
4840,4840,10
4841,4841,2
4842,4842,9
4843,4843,8
4844,4844,3
4845,4845,5
4846,4846,6
4847,4847,4
4848,4848,7
4849,4849,1
4850,4850,7
4851,4851,3
4852,4852,10
4853,4853,6
4854,4854,5
4855,4855,7
4856,4856,4
4857,4857,7
4858,4858,6
4859,4859,8
4860,4860,3
4861,4861,7
4862,4862,10
4863,4863,7
4864,4864,4
4865,4865,3
4866,4866,10
4867,4867,7
4868,4868,1
4869,4869,6
4870,4870,10
4871,4871,9
4872,4872,2
4873,4873,3
4874,4874,4
4875,4875,1
4876,4876,9
4877,4877,7
4878,4878,8
4879,4879,5
4880,4880,7
4881,4881,9
4882,4882,7
4883,4883,6
4884,4884,1
4885,4885,8
4886,4886,8
4887,4887,8
4888,4888,7
4889,4889,8
4890,4890,3
4891,4891,5
4892,4892,1
4893,4893,9
4894,4894,7
4895,4895,5
4896,4896,1
4897,4897,10
4898,4898,4
4899,4899,5
4900,4900,9
4901,4901,8
4902,4902,4
4903,4903,6
4904,4904,6
4905,4905,2
4906,4906,4
4907,4907,8
4908,4908,10
4909,4909,9
4910,4910,9
4911,4911,2
4912,4912,1
4913,4913,8
4914,4914,5
4915,4915,2
4916,4916,5
4917,4917,3
4918,4918,5
4919,4919,3
4920,4920,1
4921,4921,4
4922,4922,8
4923,4923,3
4924,4924,1
4925,4925,10
4926,4926,5
4927,4927,8
4928,4928,4
4929,4929,7
4930,4930,9
4931,4931,6
4932,4932,8
4933,4933,4
4934,4934,6
4935,4935,2
4936,4936,7
4937,4937,3
4938,4938,4
4939,4939,9
4940,4940,2
4941,4941,10
4942,4942,1
4943,4943,7
4944,4944,8
4945,4945,6
4946,4946,9
4947,4947,1
4948,4948,4
4949,4949,8
4950,4950,5
4951,4951,1
4952,4952,8
4953,4953,4
4954,4954,3
4955,4955,5
4956,4956,2
4957,4957,5
4958,4958,7
4959,4959,1
4960,4960,8
4961,4961,2
4962,4962,10
4963,4963,2
4964,4964,5
4965,4965,3
4966,4966,4
4967,4967,2
4968,4968,9
4969,4969,1
4970,4970,10
4971,4971,2
4972,4972,1
4973,4973,2
4974,4974,4
4975,4975,7
4976,4976,7
4977,4977,8
4978,4978,8
4979,4979,10
4980,4980,4
4981,4981,4
4982,4982,2
4983,4983,8
4984,4984,1
4985,4985,2
4986,4986,5
4987,4987,5
4988,4988,5
4989,4989,2
4990,4990,1
4991,4991,8
4992,4992,5
4993,4993,1
4994,4994,3
4995,4995,5
4996,4996,3
4997,4997,8
4998,4998,5
4999,4999,8
5000,5000,9
5001,5001,8
5002,5002,10
5003,5003,7
5004,5004,1
5005,5005,2
5006,5006,7
5007,5007,10
5008,5008,5
5009,5009,4
5010,5010,7
5011,5011,8
5012,5012,1
5013,5013,7
5014,5014,5
5015,5015,4
5016,5016,9
5017,5017,9
5018,5018,6
5019,5019,7
5020,5020,4
5021,5021,5
5022,5022,5
5023,5023,8
5024,5024,4
5025,5025,6
5026,5026,8
5027,5027,7
5028,5028,2
5029,5029,4
5030,5030,8
5031,5031,1
5032,5032,5
5033,5033,9
5034,5034,7
5035,5035,10
5036,5036,10
5037,5037,10
5038,5038,8
5039,5039,1
5040,5040,8
5041,5041,2
5042,5042,3
5043,5043,1
5044,5044,8
5045,5045,7
5046,5046,7
5047,5047,2
5048,5048,6
5049,5049,2
5050,5050,6
5051,5051,2
5052,5052,7
5053,5053,5
5054,5054,1
5055,5055,10
5056,5056,9
5057,5057,3
5058,5058,1
5059,5059,3
5060,5060,4
5061,5061,4
5062,5062,2
5063,5063,2
5064,5064,9
5065,5065,8
5066,5066,2
5067,5067,4
5068,5068,5
5069,5069,4
5070,5070,9
5071,5071,3
5072,5072,2
5073,5073,2
5074,5074,8
5075,5075,7
5076,5076,1
5077,5077,8
5078,5078,4
5079,5079,6
5080,5080,9
5081,5081,1
5082,5082,10
5083,5083,4
5084,5084,8
5085,5085,4
5086,5086,6
5087,5087,2
5088,5088,5
5089,5089,3
5090,5090,4
5091,5091,2
5092,5092,9
5093,5093,9
5094,5094,1
5095,5095,5
5096,5096,7
5097,5097,1
5098,5098,4
5099,5099,3
5100,5100,3
5101,5101,3
5102,5102,10
5103,5103,1
5104,5104,8
5105,5105,2
5106,5106,9
5107,5107,7
5108,5108,10
5109,5109,5
5110,5110,10
5111,5111,1
5112,5112,2
5113,5113,8
5114,5114,5
5115,5115,7
5116,5116,8
5117,5117,6
5118,5118,1
5119,5119,6
5120,5120,7
5121,5121,2
5122,5122,4
5123,5123,2
5124,5124,4
5125,5125,9
5126,5126,9
5127,5127,10
5128,5128,10
5129,5129,7
5130,5130,3
5131,5131,7
5132,5132,5
5133,5133,3
5134,5134,10
5135,5135,8
5136,5136,3
5137,5137,5
5138,5138,9
5139,5139,8
5140,5140,2
5141,5141,5
5142,5142,7
5143,5143,3
5144,5144,8
5145,5145,2
5146,5146,8
5147,5147,10
5148,5148,9
5149,5149,7
5150,5150,8
5151,5151,5
5152,5152,1
5153,5153,7
5154,5154,7
5155,5155,10
5156,5156,9
5157,5157,9
5158,5158,6
5159,5159,10
5160,5160,2
5161,5161,9
5162,5162,8
5163,5163,7
5164,5164,6
5165,5165,9
5166,5166,2
5167,5167,1
5168,5168,2
5169,5169,8
5170,5170,10
5171,5171,8
5172,5172,2
5173,5173,2
5174,5174,2
5175,5175,1
5176,5176,2
5177,5177,8
5178,5178,5
5179,5179,8
5180,5180,4
5181,5181,3
5182,5182,10
5183,5183,1
5184,5184,8
5185,5185,9
5186,5186,4
5187,5187,5
5188,5188,10
5189,5189,2
5190,5190,1
5191,5191,6
5192,5192,9
5193,5193,5
5194,5194,3
5195,5195,8
5196,5196,3
5197,5197,3
5198,5198,2
5199,5199,4
5200,5200,9
5201,5201,6
5202,5202,6
5203,5203,7
5204,5204,5
5205,5205,3
5206,5206,6
5207,5207,10
5208,5208,6
5209,5209,3
5210,5210,1
5211,5211,7
5212,5212,8
5213,5213,1
5214,5214,6
5215,5215,6
5216,5216,2
5217,5217,2
5218,5218,8
5219,5219,7
5220,5220,2
5221,5221,3
5222,5222,7
5223,5223,1
5224,5224,10
5225,5225,6
5226,5226,9
5227,5227,7
5228,5228,7
5229,5229,3
5230,5230,3
5231,5231,10
5232,5232,4
5233,5233,3
5234,5234,5
5235,5235,8
5236,5236,1
5237,5237,7
5238,5238,8
5239,5239,3
5240,5240,1
5241,5241,5
5242,5242,1
5243,5243,2
5244,5244,5
5245,5245,3
5246,5246,10
5247,5247,3
5248,5248,8
5249,5249,10
5250,5250,8
5251,5251,3
5252,5252,1
5253,5253,2
5254,5254,5
5255,5255,6
5256,5256,6
5257,5257,7
5258,5258,2
5259,5259,3
5260,5260,4
5261,5261,4
5262,5262,1
5263,5263,2
5264,5264,8
5265,5265,10
5266,5266,7
5267,5267,10
5268,5268,3
5269,5269,1
5270,5270,5
5271,5271,3
5272,5272,7
5273,5273,5
5274,5274,3
5275,5275,4
5276,5276,9
5277,5277,8
5278,5278,7
5279,5279,1
5280,5280,8
5281,5281,10
5282,5282,4
5283,5283,9
5284,5284,8
5285,5285,8
5286,5286,3
5287,5287,4
5288,5288,7
5289,5289,4
5290,5290,7
5291,5291,7
5292,5292,8
5293,5293,6
5294,5294,6
5295,5295,9
5296,5296,7
5297,5297,1
5298,5298,7
5299,5299,4
5300,5300,2
5301,5301,6
5302,5302,6
5303,5303,10
5304,5304,8
5305,5305,6
5306,5306,7
5307,5307,6
5308,5308,5
5309,5309,10
5310,5310,5
5311,5311,2
5312,5312,9
5313,5313,5
5314,5314,10
5315,5315,3
5316,5316,3
5317,5317,10
5318,5318,2
5319,5319,1
5320,5320,8
5321,5321,3
5322,5322,7
5323,5323,8
5324,5324,1
5325,5325,6
5326,5326,9
5327,5327,5
5328,5328,1
5329,5329,9
5330,5330,9
5331,5331,7
5332,5332,6
5333,5333,6
5334,5334,5
5335,5335,4
5336,5336,10
5337,5337,10
5338,5338,10
5339,5339,2
5340,5340,3
5341,5341,2
5342,5342,4
5343,5343,7
5344,5344,4
5345,5345,6
5346,5346,6
5347,5347,4
5348,5348,6
5349,5349,1
5350,5350,8
5351,5351,6
5352,5352,2
5353,5353,10
5354,5354,9
5355,5355,9
5356,5356,5
5357,5357,6
5358,5358,10
5359,5359,4
5360,5360,2
5361,5361,8
5362,5362,5
5363,5363,10
5364,5364,8
5365,5365,4
5366,5366,8
5367,5367,3
5368,5368,4
5369,5369,5
5370,5370,3
5371,5371,7
5372,5372,5
5373,5373,2
5374,5374,8
5375,5375,5
5376,5376,8
5377,5377,4
5378,5378,10
5379,5379,4
5380,5380,2
5381,5381,4
5382,5382,1
5383,5383,7
5384,5384,6
5385,5385,3
5386,5386,10
5387,5387,5
5388,5388,9
5389,5389,8
5390,5390,4
5391,5391,5
5392,5392,4
5393,5393,2
5394,5394,4
5395,5395,2
5396,5396,5
5397,5397,7
5398,5398,1
5399,5399,9
5400,5400,4
5401,5401,1
5402,5402,9
5403,5403,7
5404,5404,7
5405,5405,4
5406,5406,5
5407,5407,4
5408,5408,3
5409,5409,3
5410,5410,8
5411,5411,9
5412,5412,7
5413,5413,6
5414,5414,3
5415,5415,5
5416,5416,3
5417,5417,10
5418,5418,6
5419,5419,7
5420,5420,8
5421,5421,1
5422,5422,7
5423,5423,10
5424,5424,4
5425,5425,8
5426,5426,4
5427,5427,5
5428,5428,1
5429,5429,10
5430,5430,1
5431,5431,3
5432,5432,8
5433,5433,9
5434,5434,1
5435,5435,10
5436,5436,7
5437,5437,1
5438,5438,2
5439,5439,4
5440,5440,7
5441,5441,5
5442,5442,6
5443,5443,10
5444,5444,9
5445,5445,4
5446,5446,6
5447,5447,8
5448,5448,2
5449,5449,3
5450,5450,6
5451,5451,9
5452,5452,2
5453,5453,2
5454,5454,8
5455,5455,6
5456,5456,7
5457,5457,7
5458,5458,7
5459,5459,5
5460,5460,2
5461,5461,3
5462,5462,5
5463,5463,7
5464,5464,1
5465,5465,8
5466,5466,10
5467,5467,6
5468,5468,10
5469,5469,2
5470,5470,1
5471,5471,4
5472,5472,4
5473,5473,1
5474,5474,4
5475,5475,8
5476,5476,10
5477,5477,4
5478,5478,7
5479,5479,9
5480,5480,8
5481,5481,2
5482,5482,7
5483,5483,10
5484,5484,2
5485,5485,3
5486,5486,9
5487,5487,10
5488,5488,8
5489,5489,9
