order_items_id,order_id,product_id,quantity,unit_price,total_amount
13217,4398,155,1,80.38,80.38
13218,4399,238,1,108.52,108.52
13219,4399,225,3,267.00,801.00
13220,4399,134,1,261.22,261.22
13221,4400,332,1,122.23,122.23
13222,4400,322,3,161.49,484.47
13223,4400,152,2,133.94,267.88
13224,4401,260,1,95.74,95.74
13225,4401,316,3,110.67,332.01
13226,4401,276,4,1553.72,6214.88
13227,4402,93,4,73.99,295.96
13228,4402,332,4,122.23,488.92
13229,4402,60,3,301.85,905.55
13230,4403,43,4,930.93,3723.72
13231,4403,197,3,111.56,334.68
13232,4403,171,1,49.52,49.52
13233,4404,177,1,173.92,173.92
13234,4404,319,2,129.86,259.72
13235,4404,128,1,1363.48,1363.48
13236,4405,311,1,32.45,32.45
13237,4405,275,1,110.46,110.46
13238,4405,271,4,1470.33,5881.32
13239,4406,98,4,116.76,467.04
13240,4406,93,4,73.99,295.96
13241,4406,241,4,237.51,950.04
13242,4407,139,1,392.73,392.73
13243,4407,283,2,594.23,1188.46
13244,4407,28,3,30.65,91.95
13245,4408,206,1,125.45,125.45
13246,4408,328,1,180.51,180.51
13247,4408,7,2,158.64,317.28
13248,4409,63,1,176.42,176.42
13249,4409,304,1,121.41,121.41
13250,4409,117,1,795.33,795.33
13251,4410,101,1,156.57,156.57
13252,4410,172,3,53.49,160.47
13253,4410,296,3,101.13,303.39
13254,4411,266,4,379.02,1516.08
13255,4411,100,2,912.50,1825.00
13256,4411,214,3,522.07,1566.21
13257,4412,222,1,106.41,106.41
13258,4412,217,3,324.83,974.49
13259,4412,272,1,77.63,77.63
13260,4413,287,4,553.36,2213.44
13261,4413,33,2,618.92,1237.84
13262,4413,298,1,103.05,103.05
13263,4414,146,3,364.03,1092.09
13264,4414,260,3,95.74,287.22
13265,4414,153,3,41.42,124.26
13266,4415,230,1,64.40,64.40
13267,4415,48,1,124.35,124.35
13268,4415,190,1,4952.78,4952.78
13269,4416,14,1,430.90,430.90
13270,4416,168,2,84.08,168.16
13271,4416,256,2,255.06,510.12
13272,4417,261,1,61.79,61.79
13273,4417,184,4,103.83,415.32
13274,4417,330,4,120.68,482.72
13275,4418,293,3,9518.10,28554.30
13276,4418,22,1,709.66,709.66
13277,4418,137,3,197.81,593.43
13278,4419,12,3,423.08,1269.24
13279,4419,322,4,161.49,645.96
13280,4419,213,3,231.12,693.36
13281,4420,313,4,49.11,196.44
13282,4420,24,1,136.38,136.38
13283,4420,33,3,618.92,1856.76
13284,4421,143,2,55.35,110.70
13285,4421,50,2,293.39,586.78
13286,4421,62,3,56.51,169.53
13287,4422,292,1,40.52,40.52
13288,4422,68,2,416.05,832.10
13289,4422,218,3,49.88,149.64
13290,4423,32,1,604.32,604.32
13291,4423,254,2,196.52,393.04
13292,4423,49,3,109.83,329.49
13293,4424,122,4,130.97,523.88
13294,4424,275,2,110.46,220.92
13295,4424,75,1,63.53,63.53
13296,4425,140,1,558.26,558.26
13297,4425,206,4,125.45,501.80
13298,4425,285,4,6751.40,27005.60
13299,4426,155,4,80.38,321.52
13300,4426,72,4,201.58,806.32
13301,4426,29,2,74.94,149.88
13302,4427,102,1,39.38,39.38
13303,4427,139,2,392.73,785.46
13304,4427,233,2,107.91,215.82
13305,4428,215,4,136.44,545.76
13306,4428,199,2,122.30,244.60
13307,4428,70,4,79.39,317.56
13308,4429,322,4,161.49,645.96
13309,4429,117,1,795.33,795.33
13310,4429,323,1,43.39,43.39
13311,4430,63,1,176.42,176.42
13312,4430,128,3,1363.48,4090.44
13313,4430,291,4,25.62,102.48
13314,4431,55,3,361.92,1085.76
13315,4431,325,2,108.41,216.82
13316,4431,334,4,173.02,692.08
13317,4432,301,2,136.93,273.86
13318,4432,61,4,175.93,703.72
13319,4432,49,3,109.83,329.49
13320,4433,303,1,199.54,199.54
13321,4433,89,1,185.24,185.24
13322,4433,329,3,124.79,374.37
13323,4434,115,1,559.60,559.60
13324,4434,311,2,32.45,64.90
13325,4434,226,3,106.24,318.72
13326,4435,27,4,485.13,1940.52
13327,4435,170,2,845.55,1691.10
13328,4435,92,1,243.24,243.24
13329,4436,277,1,198.38,198.38
13330,4436,208,4,5119.77,20479.08
13331,4436,129,4,120.28,481.12
13332,4437,102,2,39.38,78.76
13333,4437,168,4,84.08,336.32
13334,4437,212,3,1815.77,5447.31
13335,4438,203,4,59.44,237.76
13336,4438,110,4,81.80,327.20
13337,4438,121,1,376.95,376.95
13338,4439,152,4,133.94,535.76
13339,4439,272,3,77.63,232.89
13340,4439,57,1,425.93,425.93
13341,4440,202,4,109.28,437.12
13342,4440,82,2,80.11,160.22
13343,4440,178,3,110.15,330.45
13344,4441,153,4,41.42,165.68
13345,4441,47,2,100.93,201.86
13346,4441,114,2,59.81,119.62
13347,4442,77,4,90.53,362.12
13348,4442,79,2,221.90,443.80
13349,4442,111,2,215.02,430.04
13350,4443,309,4,132.91,531.64
13351,4443,101,1,156.57,156.57
13352,4443,231,4,170.32,681.28
13353,4444,1,1,41.61,41.61
13354,4444,286,2,65.95,131.90
13355,4444,277,1,198.38,198.38
13356,4445,35,2,166.21,332.42
13357,4445,92,2,243.24,486.48
13358,4445,44,1,86.79,86.79
13359,4446,19,3,79.80,239.40
13360,4446,184,2,103.83,207.66
13361,4446,218,1,49.88,49.88
13362,4447,174,2,93.41,186.82
13363,4447,236,3,54.07,162.21
13364,4447,106,4,502.86,2011.44
13365,4448,162,4,803.06,3212.24
13366,4448,321,1,105.04,105.04
13367,4448,177,1,173.92,173.92
13368,4449,210,1,107.66,107.66
13369,4449,294,1,133.99,133.99
13370,4449,27,2,485.13,970.26
13371,4450,119,4,329.12,1316.48
13372,4450,287,4,553.36,2213.44
13373,4450,321,2,105.04,210.08
13374,4451,272,1,77.63,77.63
13375,4451,67,3,663.51,1990.53
13376,4451,207,1,62.51,62.51
13377,4452,302,2,17.70,35.40
13378,4452,161,4,258.97,1035.88
13379,4452,311,4,32.45,129.80
13380,4453,15,3,602.60,1807.80
13381,4453,72,2,201.58,403.16
13382,4453,20,4,49.24,196.96
13383,4454,186,2,324.89,649.78
13384,4454,245,1,75.04,75.04
13385,4454,58,4,158.45,633.80
13386,4455,44,1,86.79,86.79
13387,4455,100,4,912.50,3650.00
13388,4455,54,2,73.34,146.68
13389,4456,301,4,136.93,547.72
13390,4456,41,4,82.03,328.12
13391,4456,261,3,61.79,185.37
13392,4457,208,4,5119.77,20479.08
13393,4457,207,1,62.51,62.51
13394,4457,107,1,136.14,136.14
13395,4458,266,1,379.02,379.02
13396,4458,55,4,361.92,1447.68
13397,4458,323,1,43.39,43.39
13398,4459,147,2,143.83,287.66
13399,4459,90,3,226.17,678.51
13400,4459,159,4,176.40,705.60
13401,4460,20,2,49.24,98.48
13402,4460,185,2,118.55,237.10
13403,4460,127,4,242.46,969.84
13404,4461,37,3,5435.24,16305.72
13405,4461,261,2,61.79,123.58
13406,4461,131,1,151.63,151.63
13407,4462,249,1,333.60,333.60
13408,4462,22,4,709.66,2838.64
13409,4462,212,1,1815.77,1815.77
13410,4463,254,4,196.52,786.08
13411,4463,158,4,210.26,841.04
13412,4463,296,2,101.13,202.26
13413,4464,102,3,39.38,118.14
13414,4464,252,3,576.27,1728.81
13415,4464,52,2,36.58,73.16
13416,4465,107,2,136.14,272.28
13417,4465,276,2,1553.72,3107.44
13418,4465,316,1,110.67,110.67
13419,4466,114,4,59.81,239.24
13420,4466,162,4,803.06,3212.24
13421,4466,254,1,196.52,196.52
13422,4467,195,3,46.99,140.97
13423,4467,165,1,257.39,257.39
13424,4467,309,2,132.91,265.82
13425,4468,325,3,108.41,325.23
13426,4468,105,1,63.28,63.28
13427,4468,252,3,576.27,1728.81
13428,4469,319,3,129.86,389.58
13429,4469,22,4,709.66,2838.64
13430,4469,162,1,803.06,803.06
13431,4470,281,4,34.70,138.80
13432,4470,239,3,642.80,1928.40
13433,4470,144,4,1176.11,4704.44
13434,4471,42,3,288.25,864.75
13435,4471,328,2,180.51,361.02
13436,4471,18,4,4347.52,17390.08
13437,4472,174,2,93.41,186.82
13438,4472,59,2,1165.61,2331.22
13439,4472,11,1,88.33,88.33
13440,4473,295,3,207.06,621.18
13441,4473,296,2,101.13,202.26
13442,4473,50,4,293.39,1173.56
13443,4474,46,4,64.02,256.08
13444,4474,137,3,197.81,593.43
13445,4474,50,1,293.39,293.39
13446,4475,77,3,90.53,271.59
13447,4475,238,4,108.52,434.08
13448,4475,331,4,54.96,219.84
13449,4476,103,2,88.38,176.76
13450,4476,110,4,81.80,327.20
13451,4476,319,4,129.86,519.44
13452,4477,315,1,69.11,69.11
13453,4477,67,1,663.51,663.51
13454,4477,270,2,777.12,1554.24
13455,4478,2,2,54.72,109.44
13456,4478,225,1,267.00,267.00
13457,4478,11,4,88.33,353.32
13458,4479,42,2,288.25,576.50
13459,4479,172,3,53.49,160.47
13460,4479,136,3,407.27,1221.81
13461,4480,309,1,132.91,132.91
13462,4480,174,2,93.41,186.82
13463,4480,70,1,79.39,79.39
13464,4481,5,4,312.42,1249.68
13465,4481,82,3,80.11,240.33
13466,4481,302,3,17.70,53.10
13467,4482,283,1,594.23,594.23
13468,4482,148,4,640.43,2561.72
13469,4482,107,2,136.14,272.28
13470,4483,38,3,2984.65,8953.95
13471,4483,332,2,122.23,244.46
13472,4483,62,4,56.51,226.04
13473,4484,229,3,182.92,548.76
13474,4484,81,2,24.00,48.00
13475,4484,260,1,95.74,95.74
13476,4485,317,2,85.93,171.86
13477,4485,115,2,559.60,1119.20
13478,4485,103,4,88.38,353.52
13479,4486,65,2,114.10,228.20
13480,4486,157,3,2380.02,7140.06
13481,4486,13,1,44.19,44.19
13482,4487,24,3,136.38,409.14
13483,4487,249,2,333.60,667.20
13484,4487,188,3,50.01,150.03
13485,4488,316,1,110.67,110.67
13486,4488,21,4,37.53,150.12
13487,4488,229,3,182.92,548.76
13488,4489,40,3,62.79,188.37
13489,4489,292,2,40.52,81.04
13490,4489,324,4,183.99,735.96
13491,4490,297,4,83.28,333.12
13492,4490,238,1,108.52,108.52
13493,4490,215,4,136.44,545.76
13494,4491,92,3,243.24,729.72
13495,4491,110,3,81.80,245.40
13496,4491,274,4,72.47,289.88
13497,4492,125,3,319.28,957.84
13498,4492,59,4,1165.61,4662.44
13499,4492,143,4,55.35,221.40
13500,4493,216,3,27.57,82.71
13501,4493,92,2,243.24,486.48
13502,4493,243,4,471.30,1885.20
13503,4494,332,1,122.23,122.23
13504,4494,28,1,30.65,30.65
13505,4494,316,4,110.67,442.68
13506,4495,250,4,725.02,2900.08
13507,4495,253,3,32.75,98.25
13508,4495,220,1,38.34,38.34
13509,4496,40,1,62.79,62.79
13510,4496,100,3,912.50,2737.50
13511,4496,141,3,482.39,1447.17
13512,4497,130,4,261.07,1044.28
13513,4497,142,3,544.13,1632.39
13514,4497,93,3,73.99,221.97
13515,4498,92,4,243.24,972.96
13516,4498,38,2,2984.65,5969.30
13517,4498,132,4,152.84,611.36
13518,4499,151,1,52.78,52.78
13519,4499,135,2,176.88,353.76
13520,4499,267,3,276.85,830.55
13521,4500,197,4,111.56,446.24
13522,4500,272,4,77.63,310.52
13523,4500,19,2,79.80,159.60
13524,4501,123,4,340.07,1360.28
13525,4501,155,3,80.38,241.14
13526,4501,30,4,165.44,661.76
13527,4502,297,2,83.28,166.56
13528,4502,128,1,1363.48,1363.48
13529,4502,269,4,107.58,430.32
13530,4503,41,2,82.03,164.06
13531,4503,241,3,237.51,712.53
13532,4503,198,1,124.56,124.56
13533,4504,140,1,558.26,558.26
13534,4504,295,2,207.06,414.12
13535,4504,279,1,41.73,41.73
13536,4505,111,1,215.02,215.02
13537,4505,306,1,184.88,184.88
13538,4505,16,2,82.24,164.48
13539,4506,221,2,484.99,969.98
13540,4506,158,2,210.26,420.52
13541,4506,144,4,1176.11,4704.44
13542,4507,89,3,185.24,555.72
13543,4507,197,4,111.56,446.24
13544,4507,90,1,226.17,226.17
13545,4508,145,2,369.80,739.60
13546,4508,106,4,502.86,2011.44
13547,4508,55,2,361.92,723.84
13548,4509,65,1,114.10,114.10
13549,4509,81,4,24.00,96.00
13550,4509,213,4,231.12,924.48
13551,4510,39,4,265.80,1063.20
13552,4510,185,3,118.55,355.65
13553,4510,118,3,123.08,369.24
13554,4511,51,1,223.70,223.70
13555,4511,318,4,27.43,109.72
13556,4511,150,3,223.54,670.62
13557,4512,165,2,257.39,514.78
13558,4512,157,4,2380.02,9520.08
13559,4512,128,4,1363.48,5453.92
13560,4513,101,2,156.57,313.14
13561,4513,249,1,333.60,333.60
13562,4513,177,2,173.92,347.84
13563,4514,157,4,2380.02,9520.08
13564,4514,140,1,558.26,558.26
13565,4514,84,1,214.78,214.78
13566,4515,144,4,1176.11,4704.44
13567,4515,303,2,199.54,399.08
13568,4515,17,1,189.07,189.07
13569,4516,233,3,107.91,323.73
13570,4516,147,3,143.83,431.49
13571,4516,317,1,85.93,85.93
13572,4517,213,3,231.12,693.36
13573,4517,131,4,151.63,606.52
13574,4517,287,1,553.36,553.36
13575,4518,246,1,42.72,42.72
13576,4518,230,1,64.40,64.40
13577,4518,140,3,558.26,1674.78
13578,4519,146,2,364.03,728.06
13579,4519,201,1,83.06,83.06
13580,4519,105,4,63.28,253.12
13581,4520,55,4,361.92,1447.68
13582,4520,236,1,54.07,54.07
13583,4520,297,3,83.28,249.84
13584,4521,247,4,127.32,509.28
13585,4521,157,4,2380.02,9520.08
13586,4521,21,2,37.53,75.06
13587,4522,242,4,798.53,3194.12
13588,4522,251,3,87.96,263.88
13589,4522,18,3,4347.52,13042.56
13590,4523,125,1,319.28,319.28
13591,4523,302,4,17.70,70.80
13592,4523,293,4,9518.10,38072.40
13593,4524,210,4,107.66,430.64
13594,4524,48,1,124.35,124.35
13595,4524,133,3,153.60,460.80
13596,4525,155,2,80.38,160.76
13597,4525,38,1,2984.65,2984.65
13598,4525,275,2,110.46,220.92
13599,4526,39,1,265.80,265.80
13600,4526,213,1,231.12,231.12
13601,4526,36,1,184.31,184.31
13602,4527,155,3,80.38,241.14
13603,4527,31,2,79.21,158.42
13604,4527,145,1,369.80,369.80
13605,4528,74,3,306.84,920.52
13606,4528,135,2,176.88,353.76
13607,4528,226,4,106.24,424.96
13608,4529,139,4,392.73,1570.92
13609,4529,89,1,185.24,185.24
13610,4529,146,4,364.03,1456.12
13611,4530,32,4,604.32,2417.28
13612,4530,283,4,594.23,2376.92
13613,4530,334,3,173.02,519.06
13614,4531,328,4,180.51,722.04
13615,4531,239,1,642.80,642.80
13616,4531,166,1,122.59,122.59
13617,4532,298,4,103.05,412.20
13618,4532,170,2,845.55,1691.10
13619,4532,113,4,545.60,2182.40
13620,4533,12,2,423.08,846.16
13621,4533,265,2,192.94,385.88
13622,4533,37,4,5435.24,21740.96
13623,4534,63,3,176.42,529.26
13624,4534,82,4,80.11,320.44
13625,4534,32,4,604.32,2417.28
13626,4535,30,4,165.44,661.76
13627,4535,235,4,1867.81,7471.24
13628,4535,204,4,362.70,1450.80
13629,4536,102,2,39.38,78.76
13630,4536,137,4,197.81,791.24
13631,4536,77,2,90.53,181.06
13632,4537,63,2,176.42,352.84
13633,4537,13,3,44.19,132.57
13634,4537,275,3,110.46,331.38
13635,4538,199,4,122.30,489.20
13636,4538,113,3,545.60,1636.80
13637,4538,145,3,369.80,1109.40
13638,4539,146,4,364.03,1456.12
13639,4539,266,4,379.02,1516.08
13640,4539,66,4,41.56,166.24
13641,4540,115,3,559.60,1678.80
13642,4540,196,4,68.93,275.72
13643,4540,76,1,49.74,49.74
13644,4541,137,1,197.81,197.81
13645,4541,115,4,559.60,2238.40
13646,4541,227,1,154.78,154.78
13647,4542,13,1,44.19,44.19
13648,4542,82,4,80.11,320.44
13649,4542,72,1,201.58,201.58
13650,4543,20,2,49.24,98.48
13651,4543,101,2,156.57,313.14
13652,4543,35,4,166.21,664.84
13653,4544,199,4,122.30,489.20
13654,4544,200,1,51.39,51.39
13655,4544,298,3,103.05,309.15
13656,4545,28,3,30.65,91.95
13657,4545,302,4,17.70,70.80
13658,4545,118,2,123.08,246.16
13659,4546,175,2,239.58,479.16
13660,4546,45,3,5111.42,15334.26
13661,4546,240,1,26.71,26.71
13662,4547,309,1,132.91,132.91
13663,4547,213,1,231.12,231.12
13664,4547,44,1,86.79,86.79
13665,4548,110,3,81.80,245.40
13666,4548,131,3,151.63,454.89
13667,4548,255,3,71.89,215.67
13668,4549,136,3,407.27,1221.81
13669,4549,285,3,6751.40,20254.20
13670,4549,281,4,34.70,138.80
13671,4550,133,4,153.60,614.40
13672,4550,295,2,207.06,414.12
13673,4550,163,1,150.26,150.26
13674,4551,117,4,795.33,3181.32
13675,4551,84,4,214.78,859.12
13676,4551,281,2,34.70,69.40
13677,4552,296,1,101.13,101.13
13678,4552,24,1,136.38,136.38
13679,4552,288,4,236.80,947.20
13680,4553,169,2,537.24,1074.48
13681,4553,325,2,108.41,216.82
13682,4553,267,1,276.85,276.85
13683,4554,109,2,21.64,43.28
13684,4554,67,4,663.51,2654.04
13685,4554,18,3,4347.52,13042.56
13686,4555,15,2,602.60,1205.20
13687,4555,148,1,640.43,640.43
13688,4555,281,4,34.70,138.80
13689,4556,226,3,106.24,318.72
13690,4556,258,3,57.78,173.34
13691,4556,30,4,165.44,661.76
13692,4557,119,3,329.12,987.36
13693,4557,155,1,80.38,80.38
13694,4557,313,4,49.11,196.44
13695,4558,308,3,143.10,429.30
13696,4558,102,3,39.38,118.14
13697,4558,240,2,26.71,53.42
13698,4559,179,2,367.91,735.82
13699,4559,126,1,105.42,105.42
13700,4559,222,1,106.41,106.41
13701,4560,229,4,182.92,731.68
13702,4560,141,2,482.39,964.78
13703,4560,283,1,594.23,594.23
13704,4561,166,4,122.59,490.36
13705,4561,108,2,368.57,737.14
13706,4561,83,3,138.27,414.81
13707,4562,331,3,54.96,164.88
13708,4562,56,2,408.87,817.74
13709,4562,139,1,392.73,392.73
13710,4563,224,4,203.37,813.48
13711,4563,25,3,70.53,211.59
13712,4563,74,2,306.84,613.68
13713,4564,144,3,1176.11,3528.33
13714,4564,332,2,122.23,244.46
13715,4564,152,3,133.94,401.82
13716,4565,107,4,136.14,544.56
13717,4565,245,3,75.04,225.12
13718,4565,17,2,189.07,378.14
13719,4566,294,4,133.99,535.96
13720,4566,23,1,477.55,477.55
13721,4566,149,4,63.35,253.40
13722,4567,1,1,41.61,41.61
13723,4567,59,3,1165.61,3496.83
13724,4567,144,3,1176.11,3528.33
13725,4568,38,2,2984.65,5969.30
13726,4568,92,3,243.24,729.72
13727,4568,13,4,44.19,176.76
13728,4569,92,2,243.24,486.48
13729,4569,279,3,41.73,125.19
13730,4569,196,2,68.93,137.86
13731,4570,236,1,54.07,54.07
13732,4570,53,4,26.41,105.64
13733,4570,258,2,57.78,115.56
13734,4571,153,3,41.42,124.26
13735,4571,193,3,9668.18,29004.54
13736,4571,110,1,81.80,81.80
13737,4572,95,3,198.29,594.87
13738,4572,52,1,36.58,36.58
13739,4572,43,2,930.93,1861.86
13740,4573,275,3,110.46,331.38
13741,4573,153,1,41.42,41.42
13742,4573,51,3,223.70,671.10
13743,4574,239,4,642.80,2571.20
13744,4574,234,3,157.34,472.02
13745,4574,151,3,52.78,158.34
13746,4575,71,2,81.12,162.24
13747,4575,152,2,133.94,267.88
13748,4575,327,3,91.25,273.75
13749,4576,26,2,979.66,1959.32
13750,4576,120,3,532.02,1596.06
13751,4576,293,1,9518.10,9518.10
13752,4577,224,2,203.37,406.74
13753,4577,15,2,602.60,1205.20
13754,4577,88,1,92.09,92.09
13755,4578,8,2,92.31,184.62
13756,4578,130,3,261.07,783.21
13757,4578,106,4,502.86,2011.44
13758,4579,75,1,63.53,63.53
13759,4579,270,1,777.12,777.12
13760,4579,4,4,70.68,282.72
13761,4580,152,3,133.94,401.82
13762,4580,303,1,199.54,199.54
13763,4580,191,1,217.48,217.48
13764,4581,310,1,106.27,106.27
13765,4581,203,3,59.44,178.32
13766,4581,309,1,132.91,132.91
13767,4582,332,1,122.23,122.23
13768,4582,68,2,416.05,832.10
13769,4582,179,3,367.91,1103.73
13770,4583,238,4,108.52,434.08
13771,4583,166,2,122.59,245.18
13772,4583,164,3,259.43,778.29
13773,4584,97,4,201.04,804.16
13774,4584,224,3,203.37,610.11
13775,4584,205,2,92.31,184.62
13776,4585,34,3,5015.04,15045.12
13777,4585,153,3,41.42,124.26
13778,4585,12,1,423.08,423.08
13779,4586,329,2,124.79,249.58
13780,4586,182,4,312.02,1248.08
13781,4586,38,2,2984.65,5969.30
13782,4587,129,3,120.28,360.84
13783,4587,208,3,5119.77,15359.31
13784,4587,128,3,1363.48,4090.44
13785,4588,76,1,49.74,49.74
13786,4588,8,4,92.31,369.24
13787,4588,284,4,33.21,132.84
13788,4589,191,3,217.48,652.44
13789,4589,282,4,314.44,1257.76
13790,4589,50,1,293.39,293.39
13791,4590,209,2,299.28,598.56
13792,4590,52,2,36.58,73.16
13793,4590,140,1,558.26,558.26
13794,4591,257,1,77.56,77.56
13795,4591,271,1,1470.33,1470.33
13796,4591,284,3,33.21,99.63
13797,4592,271,4,1470.33,5881.32
13798,4592,127,1,242.46,242.46
13799,4592,226,2,106.24,212.48
13800,4593,177,2,173.92,347.84
13801,4593,250,2,725.02,1450.04
13802,4593,4,4,70.68,282.72
13803,4594,328,4,180.51,722.04
13804,4594,120,2,532.02,1064.04
13805,4594,147,2,143.83,287.66
13806,4595,4,2,70.68,141.36
13807,4595,41,4,82.03,328.12
13808,4595,42,4,288.25,1153.00
13809,4596,144,1,1176.11,1176.11
13810,4596,238,2,108.52,217.04
13811,4596,41,3,82.03,246.09
13812,4597,148,4,640.43,2561.72
13813,4597,60,1,301.85,301.85
13814,4597,236,4,54.07,216.28
13815,4598,150,3,223.54,670.62
13816,4598,303,4,199.54,798.16
13817,4598,92,4,243.24,972.96
13818,4599,108,3,368.57,1105.71
13819,4599,215,3,136.44,409.32
13820,4599,52,2,36.58,73.16
13821,4600,70,2,79.39,158.78
13822,4600,161,1,258.97,258.97
13823,4600,147,4,143.83,575.32
13824,4601,279,2,41.73,83.46
13825,4601,228,2,148.63,297.26
13826,4601,93,1,73.99,73.99
13827,4602,262,4,177.88,711.52
13828,4602,43,3,930.93,2792.79
13829,4602,278,4,405.40,1621.60
13830,4603,56,4,408.87,1635.48
13831,4603,137,3,197.81,593.43
13832,4603,144,2,1176.11,2352.22
13833,4604,184,2,103.83,207.66
13834,4604,119,3,329.12,987.36
13835,4604,96,2,171.36,342.72
13836,4605,134,2,261.22,522.44
13837,4605,79,3,221.90,665.70
13838,4605,184,3,103.83,311.49
13839,4606,317,2,85.93,171.86
13840,4606,58,3,158.45,475.35
13841,4606,232,4,117.39,469.56
13842,4607,27,3,485.13,1455.39
13843,4607,90,3,226.17,678.51
13844,4607,171,2,49.52,99.04
13845,4608,6,2,536.76,1073.52
13846,4608,47,3,100.93,302.79
13847,4608,157,1,2380.02,2380.02
13848,4609,59,4,1165.61,4662.44
13849,4609,3,3,108.77,326.31
13850,4609,231,1,170.32,170.32
13851,4610,262,2,177.88,355.76
13852,4610,139,3,392.73,1178.19
13853,4610,219,4,662.92,2651.68
13854,4611,15,2,602.60,1205.20
13855,4611,267,2,276.85,553.70
13856,4611,10,1,42.91,42.91
13857,4612,70,3,79.39,238.17
13858,4612,219,3,662.92,1988.76
13859,4612,231,2,170.32,340.64
13860,4613,137,4,197.81,791.24
13861,4613,16,2,82.24,164.48
13862,4613,92,2,243.24,486.48
13863,4614,100,3,912.50,2737.50
13864,4614,181,1,181.57,181.57
13865,4614,221,3,484.99,1454.97
13866,4615,277,4,198.38,793.52
13867,4615,128,4,1363.48,5453.92
13868,4615,259,3,37.26,111.78
13869,4616,241,1,237.51,237.51
13870,4616,153,3,41.42,124.26
13871,4616,110,4,81.80,327.20
13872,4617,43,4,930.93,3723.72
13873,4617,17,1,189.07,189.07
13874,4617,270,2,777.12,1554.24
13875,4618,175,1,239.58,239.58
13876,4618,165,1,257.39,257.39
13877,4618,84,3,214.78,644.34
13878,4619,116,2,86.77,173.54
13879,4619,308,1,143.10,143.10
13880,4619,82,3,80.11,240.33
13881,4620,285,3,6751.40,20254.20
13882,4620,94,3,61.84,185.52
13883,4620,253,3,32.75,98.25
13884,4621,274,3,72.47,217.41
13885,4621,160,2,103.53,207.06
13886,4621,284,2,33.21,66.42
13887,4622,125,4,319.28,1277.12
13888,4622,165,1,257.39,257.39
13889,4622,156,3,138.39,415.17
13890,4623,318,3,27.43,82.29
13891,4623,326,3,127.79,383.37
13892,4623,295,1,207.06,207.06
13893,4624,265,2,192.94,385.88
13894,4624,279,4,41.73,166.92
13895,4624,255,1,71.89,71.89
13896,4625,219,4,662.92,2651.68
13897,4625,175,3,239.58,718.74
13898,4625,277,1,198.38,198.38
13899,4626,128,4,1363.48,5453.92
13900,4626,317,2,85.93,171.86
13901,4626,291,2,25.62,51.24
13902,4627,316,3,110.67,332.01
13903,4627,68,1,416.05,416.05
13904,4627,235,3,1867.81,5603.43
13905,4628,216,2,27.57,55.14
13906,4628,277,4,198.38,793.52
13907,4628,83,1,138.27,138.27
13908,4629,157,3,2380.02,7140.06
13909,4629,148,4,640.43,2561.72
13910,4629,286,2,65.95,131.90
13911,4630,138,4,75.42,301.68
13912,4630,71,3,81.12,243.36
13913,4630,143,3,55.35,166.05
13914,4631,276,4,1553.72,6214.88
13915,4631,87,2,116.31,232.62
13916,4631,47,4,100.93,403.72
13917,4632,176,3,204.81,614.43
13918,4632,212,1,1815.77,1815.77
13919,4632,48,4,124.35,497.40
13920,4633,101,3,156.57,469.71
13921,4633,198,4,124.56,498.24
13922,4633,143,2,55.35,110.70
13923,4634,48,3,124.35,373.05
13924,4634,117,2,795.33,1590.66
13925,4634,21,1,37.53,37.53
13926,4635,165,3,257.39,772.17
13927,4635,172,1,53.49,53.49
13928,4635,222,1,106.41,106.41
13929,4636,195,3,46.99,140.97
13930,4636,225,1,267.00,267.00
13931,4636,320,2,125.31,250.62
13932,4637,214,1,522.07,522.07
13933,4637,275,3,110.46,331.38
13934,4637,146,2,364.03,728.06
13935,4638,149,1,63.35,63.35
13936,4638,305,4,18.21,72.84
13937,4638,232,1,117.39,117.39
13938,4639,71,1,81.12,81.12
13939,4639,48,4,124.35,497.40
13940,4639,170,3,845.55,2536.65
13941,4640,95,2,198.29,396.58
13942,4640,331,1,54.96,54.96
13943,4640,142,2,544.13,1088.26
13944,4641,8,4,92.31,369.24
13945,4641,18,4,4347.52,17390.08
13946,4641,159,4,176.40,705.60
13947,4642,269,4,107.58,430.32
13948,4642,108,1,368.57,368.57
13949,4642,92,4,243.24,972.96
13950,4643,224,2,203.37,406.74
13951,4643,236,3,54.07,162.21
13952,4643,111,2,215.02,430.04
13953,4644,56,1,408.87,408.87
13954,4644,120,4,532.02,2128.08
13955,4644,335,3,117.27,351.81
13956,4645,11,3,88.33,264.99
13957,4645,278,2,405.40,810.80
13958,4645,2,4,54.72,218.88
13959,4646,242,4,798.53,3194.12
13960,4646,218,3,49.88,149.64
13961,4646,1,3,41.61,124.83
13962,4647,293,2,9518.10,19036.20
13963,4647,175,1,239.58,239.58
13964,4647,73,1,550.57,550.57
13965,4648,34,4,5015.04,20060.16
13966,4648,116,2,86.77,173.54
13967,4648,326,2,127.79,255.58
13968,4649,82,4,80.11,320.44
13969,4649,48,4,124.35,497.40
13970,4649,305,2,18.21,36.42
13971,4650,293,1,9518.10,9518.10
13972,4650,330,4,120.68,482.72
13973,4650,190,1,4952.78,4952.78
13974,4651,211,4,391.93,1567.72
13975,4651,78,4,252.79,1011.16
13976,4651,192,2,365.72,731.44
13977,4652,134,3,261.22,783.66
13978,4652,294,3,133.99,401.97
13979,4652,25,4,70.53,282.12
